4.9000000e-01 3.736243e-03 3.639299e+00 9.962707e-01
5.0000000e-01 3.775128e-03 3.649493e+00 9.962320e-01
5.1000000e-01 3.812679e-03 3.659341e+00 9.961946e-01
5.2000000e-01 3.848945e-03 3.668857e+00 9.961585e-01
5.3000000e-01 3.883976e-03 3.678052e+00 9.961236e-01
5.4000000e-01 3.917818e-03 3.686939e+00 9.960898e-01
5.5000000e-01 3.950516e-03 3.695528e+00 9.960573e-01
5.6000000e-01 3.982114e-03 3.703832e+00 9.960258e-01
5.7000000e-01 4.012655e-03 3.711860e+00 9.959954e-01
5.8000000e-01 4.042178e-03 3.719624e+00 9.959660e-01
5.9000000e-01 4.070723e-03 3.727133e+00 9.959376e-01
6.0000000e-01 4.098328e-03 3.734396e+00 9.959101e-01
6.1000000e-01 4.125028e-03 3.741423e+00 9.958835e-01
6.2000000e-01 4.150859e-03 3.748224e+00 9.958577e-01
6.3000000e-01 4.175853e-03 3.754806e+00 9.958329e-01
6.4000000e-01 4.200043e-03 3.761178e+00 9.958088e-01
6.5000000e-01 4.223460e-03 3.767347e+00 9.957854e-01
6.6000000e-01 4.246132e-03 3.773322e+00 9.957629e-01
6.7000000e-01 4.268090e-03 3.779110e+00 9.957410e-01
6.8000000e-01 4.289359e-03 3.784718e+00 9.957198e-01
6.9000000e-01 4.309966e-03 3.790152e+00 9.956993e-01
7.0000000e-01 4.329936e-03 3.795419e+00 9.956794e-01
7.1000000e-01 4.349292e-03 3.800525e+00 9.956602e-01
7.2000000e-01 4.368059e-03 3.805477e+00 9.956415e-01
7.3000000e-01 4.386257e-03 3.810280e+00 9.956233e-01
7.4000000e-01 4.403909e-03 3.814939e+00 9.956058e-01
7.5000000e-01 4.421034e-03 3.819460e+00 9.955887e-01
7.6000000e-01 4.437652e-03 3.823847e+00 9.955722e-01
7.7000000e-01 4.453782e-03 3.828107e+00 9.955561e-01
7.8000000e-01 4.469441e-03 3.832242e+00 9.955405e-01
7.9000000e-01 4.484647e-03 3.836259e+00 9.955254e-01
8.0000000e-01 4.499416e-03 3.840161e+00 9.955107e-01
8.1000000e-01 4.513764e-03 3.843952e+00 9.954964e-01
8.2000000e-01 4.527705e-03 3.847636e+00 9.954825e-01
8.3000000e-01 4.541254e-03 3.851216e+00 9.954690e-01
8.4000000e-01 4.554425e-03 3.854698e+00 9.954559e-01
8.5000000e-01 4.567230e-03 3.858083e+00 9.954432e-01
8.6000000e-01 4.579684e-03 3.861375e+00 9.954308e-01
8.7000000e-01 4.591800e-03 3.864579e+00 9.954187e-01
8.8000000e-01 4.603587e-03 3.867696e+00 9.954070e-01
8.9000000e-01 4.615059e-03 3.870730e+00 9.953956e-01
9.0000000e-01 4.626226e-03 3.873683e+00 9.953845e-01
9.1000000e-01 4.637098e-03 3.876559e+00 9.953736e-01
9.2000000e-01 4.647686e-03 3.879359e+00 9.953631e-01
9.3000000e-01 4.657998e-03 3.882088e+00 9.953528e-01
9.4000000e-01 4.668045e-03 3.884746e+00 9.953428e-01
9.5000000e-01 4.677835e-03 3.887336e+00 9.953331e-01
9.6000000e-01 4.687377e-03 3.889861e+00 9.953236e-01
9.7000000e-01 4.696679e-03 3.892322e+00 9.953143e-01
9.8000000e-01 4.705748e-03 3.894723e+00 9.953053e-01
9.9000000e-01 4.714593e-03 3.897064e+00 9.952965e-01
1.0000000e+00 4.723221e-03 3.899347e+00 9.952879e-01
1.0100000e+00 4.731638e-03 3.901575e+00 9.952795e-01
1.0200000e+00 4.739852e-03 3.903750e+00 9.952714e-01
1.0300000e+00 4.747869e-03 3.905872e+00 9.952634e-01
1.0400000e+00 4.755695e-03 3.907944e+00 9.952556e-01
1.0500000e+00 4.763337e-03 3.909967e+00 9.952480e-01
1.0600000e+00 4.770800e-03 3.911943e+00 9.952406e-01
1.0700000e+00 4.778089e-03 3.913873e+00 9.952333e-01
1.0800000e+00 4.785211e-03 3.915759e+00 9.952262e-01
1.0900000e+00 4.792170e-03 3.917602e+00 9.952193e-01
1.1000000e+00 4.798972e-03 3.919403e+00 9.952125e-01
1.1100000e+00 4.805620e-03 3.921164e+00 9.952059e-01
1.1200000e+00 4.812121e-03 3.922885e+00 9.951994e-01
1.1300000e+00 4.818477e-03 3.924569e+00 9.951931e-01
1.1400000e+00 4.824695e-03 3.926216e+00 9.951869e-01
1.1500000e+00 4.830777e-03 3.927827e+00 9.951809e-01
1.1600000e+00 4.836728e-03 3.929403e+00 9.951750e-01
1.1700000e+00 4.842551e-03 3.930945e+00 9.951692e-01
1.1800000e+00 4.848251e-03 3.932455e+00 9.951635e-01
1.1900000e+00 4.853831e-03 3.933933e+00 9.951579e-01
1.2000000e+00 4.859295e-03 3.935381e+00 9.951525e-01
1.2100000e+00 4.864645e-03 3.936798e+00 9.951472e-01
1.2200000e+00 4.869886e-03 3.938186e+00 9.951420e-01
1.2300000e+00 4.875020e-03 3.939546e+00 9.951368e-01
1.2400000e+00 4.880050e-03 3.940879e+00 9.951318e-01
1.2500000e+00 4.884980e-03 3.942185e+00 9.951269e-01
1.2600000e+00 4.889811e-03 3.943465e+00 9.951221e-01
1.2700000e+00 4.894548e-03 3.944720e+00 9.951174e-01
1.2800000e+00 4.899192e-03 3.945951e+00 9.951128e-01
1.2900000e+00 4.903746e-03 3.947157e+00 9.951083e-01
1.3000000e+00 4.908213e-03 3.948341e+00 9.951038e-01
1.3100000e+00 4.912595e-03 3.949502e+00 9.950995e-01
1.3200000e+00 4.916894e-03 3.950641e+00 9.950952e-01
1.3300000e+00 4.921112e-03 3.951758e+00 9.950910e-01
1.3400000e+00 4.925252e-03 3.952855e+00 9.950869e-01
1.3500000e+00 4.929316e-03 3.953932e+00 9.950828e-01
1.3600000e+00 4.933306e-03 3.954989e+00 9.950788e-01
1.3700000e+00 4.937224e-03 3.956027e+00 9.950749e-01
1.3800000e+00 4.941071e-03 3.957047e+00 9.950711e-01
1.3900000e+00 4.944850e-03 3.958048e+00 9.950674e-01
1.4000000e+00 4.948563e-03 3.959031e+00 9.950637e-01
1.4100000e+00 4.952210e-03 3.959998e+00 9.950600e-01
1.4200000e+00 4.955794e-03 3.960948e+00 9.950565e-01
1.4300000e+00 4.959317e-03 3.961881e+00 9.950530e-01
1.4400000e+00 4.962780e-03 3.962798e+00 9.950495e-01
1.4500000e+00 4.966184e-03 3.963700e+00 9.950461e-01
1.4600000e+00 4.969532e-03 3.964587e+00 9.950428e-01
1.4700000e+00 4.972824e-03 3.965459e+00 9.950395e-01
1.4800000e+00 4.976062e-03 3.966317e+00 9.950363e-01
1.4900000e+00 4.979247e-03 3.967161e+00 9.950331e-01
1.5000000e+00 4.982381e-03 3.967991e+00 9.950300e-01
1.5100000e+00 4.985464e-03 3.968808e+00 9.950269e-01
1.5200000e+00 4.988499e-03 3.969612e+00 9.950239e-01
1.5300000e+00 4.991486e-03 3.970404e+00 9.950210e-01
1.5400000e+00 4.994426e-03 3.971183e+00 9.950180e-01
1.5500000e+00 4.997322e-03 3.971950e+00 9.950151e-01
1.5600000e+00 5.000172e-03 3.972705e+00 9.950123e-01
1.5700000e+00 5.002980e-03 3.973449e+00 9.950095e-01
1.5800000e+00 5.005746e-03 3.974181e+00 9.950068e-01
1.5900000e+00 5.008470e-03 3.974903e+00 9.950041e-01
1.6000000e+00 5.011155e-03 3.975614e+00 9.950014e-01
1.6100000e+00 5.013800e-03 3.976315e+00 9.949987e-01
1.6200000e+00 5.016407e-03 3.977005e+00 9.949962e-01
1.6300000e+00 5.018976e-03 3.977686e+00 9.949936e-01
1.6400000e+00 5.021509e-03 3.978356e+00 9.949911e-01
1.6500000e+00 5.024007e-03 3.979018e+00 9.949886e-01
1.6600000e+00 5.026470e-03 3.979670e+00 9.949861e-01
1.6700000e+00 5.028899e-03 3.980313e+00 9.949837e-01
1.6800000e+00 5.031294e-03 3.980948e+00 9.949813e-01
1.6900000e+00 5.033657e-03 3.981574e+00 9.949790e-01
1.7000000e+00 5.035989e-03 3.982191e+00 9.949767e-01
1.7100000e+00 5.038290e-03 3.982800e+00 9.949744e-01
1.7200000e+00 5.040560e-03 3.983402e+00 9.949721e-01
1.7300000e+00 5.042801e-03 3.983995e+00 9.949699e-01
1.7400000e+00 5.045013e-03 3.984581e+00 9.949677e-01
1.7500000e+00 5.047197e-03 3.985159e+00 9.949655e-01
1.7600000e+00 5.049354e-03 3.985730e+00 9.949634e-01
1.7700000e+00 5.051483e-03 3.986293e+00 9.949613e-01
1.7800000e+00 5.053587e-03 3.986850e+00 9.949592e-01
1.7900000e+00 5.055664e-03 3.987400e+00 9.949571e-01
1.8000000e+00 5.057716e-03 3.987943e+00 9.949551e-01
1.8100000e+00 5.059744e-03 3.988480e+00 9.949530e-01
1.8200000e+00 5.061747e-03 3.989010e+00 9.949510e-01
1.8300000e+00 5.063728e-03 3.989535e+00 9.949491e-01
1.8400000e+00 5.065685e-03 3.990053e+00 9.949471e-01
1.8500000e+00 5.067619e-03 3.990564e+00 9.949452e-01
1.8600000e+00 5.069532e-03 3.991071e+00 9.949433e-01
1.8700000e+00 5.071423e-03 3.991571e+00 9.949414e-01
1.8800000e+00 5.073293e-03 3.992066e+00 9.949396e-01
1.8900000e+00 5.075142e-03 3.992555e+00 9.949377e-01
1.9000000e+00 5.076972e-03 3.993039e+00 9.949359e-01
1.9100000e+00 5.078781e-03 3.993518e+00 9.949341e-01
1.9200000e+00 5.080571e-03 3.993992e+00 9.949323e-01
1.9300000e+00 5.082343e-03 3.994460e+00 9.949306e-01
1.9400000e+00 5.084096e-03 3.994924e+00 9.949288e-01
1.9500000e+00 5.085831e-03 3.995383e+00 9.949271e-01
1.9600000e+00 5.087548e-03 3.995837e+00 9.949254e-01
1.9700000e+00 5.089248e-03 3.996287e+00 9.949237e-01
1.9800000e+00 5.090930e-03 3.996732e+00 9.949220e-01
1.9900000e+00 5.092597e-03 3.997172e+00 9.949203e-01
2.0000000e+00 5.094247e-03 3.997609e+00 9.949187e-01
2.0100000e+00 5.095881e-03 3.998041e+00 9.949171e-01
2.0200000e+00 5.097500e-03 3.998469e+00 9.949155e-01
2.0300000e+00 5.099103e-03 3.998893e+00 9.949139e-01
2.0400000e+00 5.100692e-03 3.999313e+00 9.949123e-01
2.0500000e+00 5.102265e-03 3.999729e+00 9.949107e-01
2.0600000e+00 5.103825e-03 4.000141e+00 9.949092e-01
2.0700000e+00 5.105371e-03 4.000550e+00 9.949076e-01
2.0800000e+00 5.106903e-03 4.000955e+00 9.949061e-01
2.0900000e+00 5.108421e-03 4.001356e+00 9.949046e-01
2.1000000e+00 5.109926e-03 4.001754e+00 9.949031e-01
2.1100000e+00 5.111419e-03 4.002148e+00 9.949016e-01
2.1200000e+00 5.112899e-03 4.002539e+00 9.949001e-01
2.1300000e+00 5.114367e-03 4.002927e+00 9.948987e-01
2.1400000e+00 5.115822e-03 4.003312e+00 9.948972e-01
2.1500000e+00 5.117266e-03 4.003693e+00 9.948958e-01
2.1600000e+00 5.118698e-03 4.004072e+00 9.948944e-01
2.1700000e+00 5.120118e-03 4.004447e+00 9.948930e-01
2.1800000e+00 5.121528e-03 4.004819e+00 9.948916e-01
2.1900000e+00 5.122926e-03 4.005189e+00 9.948902e-01
2.2000000e+00 5.124314e-03 4.005555e+00 9.948888e-01
2.2100000e+00 5.125692e-03 4.005919e+00 9.948874e-01
2.2200000e+00 5.127059e-03 4.006280e+00 9.948861e-01
2.2300000e+00 5.128416e-03 4.006639e+00 9.948847e-01
2.2400000e+00 5.129763e-03 4.006994e+00 9.948834e-01
2.2500000e+00 5.131101e-03 4.007348e+00 9.948820e-01
2.2600000e+00 5.132430e-03 4.007698e+00 9.948807e-01
2.2700000e+00 5.133749e-03 4.008047e+00 9.948794e-01
2.2800000e+00 5.135059e-03 4.008393e+00 9.948781e-01
2.2900000e+00 5.136360e-03 4.008736e+00 9.948768e-01
2.3000000e+00 5.137653e-03 4.009077e+00 9.948755e-01
2.3100000e+00 5.138937e-03 4.009416e+00 9.948742e-01
2.3200000e+00 5.140213e-03 4.009753e+00 9.948730e-01
2.3300000e+00 5.141481e-03 4.010088e+00 9.948717e-01
2.3400000e+00 5.142741e-03 4.010420e+00 9.948705e-01
2.3500000e+00 5.143994e-03 4.010751e+00 9.948692e-01
2.3600000e+00 5.145239e-03 4.011079e+00 9.948680e-01
2.3700000e+00 5.146477e-03 4.011406e+00 9.948667e-01
2.3800000e+00 5.147708e-03 4.011730e+00 9.948655e-01
2.3900000e+00 5.148931e-03 4.012053e+00 9.948643e-01
2.4000000e+00 5.150145e-03 4.012373e+00 9.948631e-01
2.4100000e+00 5.151352e-03 4.012692e+00 9.948619e-01
2.4200000e+00 5.152551e-03 4.013008e+00 9.948607e-01
2.4300000e+00 5.153744e-03 4.013323e+00 9.948595e-01
2.4400000e+00 5.154930e-03 4.013636e+00 9.948583e-01
2.4500000e+00 5.156111e-03 4.013947e+00 9.948572e-01
2.4600000e+00 5.157285e-03 4.014257e+00 9.948560e-01
2.4700000e+00 5.158454e-03 4.014565e+00 9.948548e-01
2.4800000e+00 5.159616e-03 4.014871e+00 9.948537e-01
2.4900000e+00 5.160773e-03 4.015176e+00 9.948525e-01
2.5000000e+00 5.161924e-03 4.015480e+00 9.948514e-01
2.5100000e+00 5.163070e-03 4.015782e+00 9.948502e-01
2.5200000e+00 5.164210e-03 4.016082e+00 9.948491e-01
2.5300000e+00 5.165345e-03 4.016381e+00 9.948480e-01
2.5400000e+00 5.166474e-03 4.016679e+00 9.948468e-01
2.5500000e+00 5.167599e-03 4.016975e+00 9.948457e-01
2.5600000e+00 5.168718e-03 4.017270e+00 9.948446e-01
2.5700000e+00 5.169832e-03 4.017564e+00 9.948435e-01
2.5800000e+00 5.170942e-03 4.017856e+00 9.948424e-01
2.5900000e+00 5.172046e-03 4.018147e+00 9.948413e-01
2.6000000e+00 5.173146e-03 4.018437e+00 9.948402e-01
2.6100000e+00 5.174242e-03 4.018726e+00 9.948391e-01
2.6200000e+00 5.175333e-03 4.019013e+00 9.948380e-01
2.6300000e+00 5.176420e-03 4.019299e+00 9.948370e-01
2.6400000e+00 5.177502e-03 4.019585e+00 9.948359e-01
2.6500000e+00 5.178580e-03 4.019869e+00 9.948348e-01
2.6600000e+00 5.179655e-03 4.020151e+00 9.948337e-01
2.6700000e+00 5.180725e-03 4.020433e+00 9.948327e-01
2.6800000e+00 5.181791e-03 4.020714e+00 9.948316e-01
2.6900000e+00 5.182854e-03 4.020994e+00 9.948306e-01
2.7000000e+00 5.183912e-03 4.021273e+00 9.948295e-01
2.7100000e+00 5.184968e-03 4.021550e+00 9.948285e-01
2.7200000e+00 5.186019e-03 4.021827e+00 9.948274e-01
2.7300000e+00 5.187067e-03 4.022103e+00 9.948264e-01
2.7400000e+00 5.188112e-03 4.022378e+00 9.948253e-01
2.7500000e+00 5.189153e-03 4.022652e+00 9.948243e-01
2.7600000e+00 5.190191e-03 4.022925e+00 9.948233e-01
2.7700000e+00 5.191226e-03 4.023198e+00 9.948222e-01
2.7800000e+00 5.192258e-03 4.023469e+00 9.948212e-01
2.7900000e+00 5.193287e-03 4.023740e+00 9.948202e-01
2.8000000e+00 5.194313e-03 4.024010e+00 9.948192e-01
2.8100000e+00 5.195336e-03 4.024279e+00 9.948181e-01
2.8200000e+00 5.196356e-03 4.024547e+00 9.948171e-01
2.8300000e+00 5.197373e-03 4.024815e+00 9.948161e-01
2.8400000e+00 5.198388e-03 4.025082e+00 9.948151e-01
2.8500000e+00 5.199400e-03 4.025348e+00 9.948141e-01
2.8600000e+00 5.200409e-03 4.025614e+00 9.948131e-01
2.8700000e+00 5.201416e-03 4.025878e+00 9.948121e-01
2.8800000e+00 5.202421e-03 4.026143e+00 9.948111e-01
2.8900000e+00 5.203423e-03 4.026406e+00 9.948101e-01
2.9000000e+00 5.204423e-03 4.026669e+00 9.948091e-01
2.9100000e+00 5.205421e-03 4.026931e+00 9.948081e-01
2.9200000e+00 5.206416e-03 4.027193e+00 9.948071e-01
2.9300000e+00 5.207409e-03 4.027454e+00 9.948061e-01
2.9400000e+00 5.208401e-03 4.027715e+00 9.948051e-01
2.9500000e+00 5.209390e-03 4.027975e+00 9.948042e-01
2.9600000e+00 5.210377e-03 4.028234e+00 9.948032e-01
2.9700000e+00 5.211363e-03 4.028493e+00 9.948022e-01
2.9800000e+00 5.212346e-03 4.028752e+00 9.948012e-01
2.9900000e+00 5.213328e-03 4.029010e+00 9.948002e-01
3.0000000e+00 5.214308e-03 4.029268e+00 9.947993e-01
3.0100000e+00 5.215286e-03 4.029525e+00 9.947983e-01
3.0200000e+00 5.216263e-03 4.029781e+00 9.947973e-01
3.0300000e+00 5.217238e-03 4.030038e+00 9.947963e-01
3.0400000e+00 5.218212e-03 4.030293e+00 9.947954e-01
3.0500000e+00 5.219184e-03 4.030549e+00 9.947944e-01
3.0600000e+00 5.220154e-03 4.030804e+00 9.947934e-01
3.0700000e+00 5.221123e-03 4.031058e+00 9.947925e-01
3.0800000e+00 5.222091e-03 4.031312e+00 9.947915e-01
3.0900000e+00 5.223057e-03 4.031566e+00 9.947906e-01
3.1000000e+00 5.224022e-03 4.031820e+00 9.947896e-01
3.1100000e+00 5.224986e-03 4.032073e+00 9.947886e-01
3.1200000e+00 5.225949e-03 4.032326e+00 9.947877e-01
3.1300000e+00 5.226910e-03 4.032578e+00 9.947867e-01
3.1400000e+00 5.227871e-03 4.032830e+00 9.947858e-01
3.1500000e+00 5.228830e-03 4.033082e+00 9.947848e-01
3.1600000e+00 5.229789e-03 4.033334e+00 9.947839e-01
3.1700000e+00 5.230746e-03 4.033585e+00 9.947829e-01
3.1800000e+00 5.231702e-03 4.033837e+00 9.947820e-01
3.1900000e+00 5.232658e-03 4.034087e+00 9.947810e-01
3.2000000e+00 5.233613e-03 4.034338e+00 9.947801e-01
3.2100000e+00 5.234567e-03 4.034588e+00 9.947791e-01
3.2200000e+00 5.235520e-03 4.034839e+00 9.947782e-01
3.2300000e+00 5.236472e-03 4.035089e+00 9.947772e-01
3.2400000e+00 5.237424e-03 4.035338e+00 9.947763e-01
3.2500000e+00 5.238375e-03 4.035588e+00 9.947753e-01
3.2600000e+00 5.239325e-03 4.035838e+00 9.947744e-01
3.2700000e+00 5.240275e-03 4.036087e+00 9.947734e-01
3.2800000e+00 5.241224e-03 4.036336e+00 9.947725e-01
3.2900000e+00 5.242173e-03 4.036585e+00 9.947715e-01
3.3000000e+00 5.243121e-03 4.036834e+00 9.947706e-01
3.3100000e+00 5.244069e-03 4.037082e+00 9.947697e-01
3.3200000e+00 5.245016e-03 4.037331e+00 9.947687e-01
3.3300000e+00 5.245963e-03 4.037579e+00 9.947678e-01
3.3400000e+00 5.246910e-03 4.037828e+00 9.947668e-01
3.3500000e+00 5.247856e-03 4.038076e+00 9.947659e-01
3.3600000e+00 5.248802e-03 4.038324e+00 9.947649e-01
3.3700000e+00 5.249747e-03 4.038572e+00 9.947640e-01
3.3800000e+00 5.250692e-03 4.038820e+00 9.947631e-01
3.3900000e+00 5.251638e-03 4.039068e+00 9.947621e-01
3.4000000e+00 5.252583e-03 4.039316e+00 9.947612e-01
3.4100000e+00 5.253527e-03 4.039564e+00 9.947602e-01
3.4200000e+00 5.254472e-03 4.039811e+00 9.947593e-01
3.4300000e+00 5.255417e-03 4.040059e+00 9.947584e-01
3.4400000e+00 5.256361e-03 4.040307e+00 9.947574e-01
3.4500000e+00 5.257306e-03 4.040555e+00 9.947565e-01
3.4600000e+00 5.258250e-03 4.040802e+00 9.947556e-01
3.4700000e+00 5.259195e-03 4.041050e+00 9.947546e-01
3.4800000e+00 5.260139e-03 4.041298e+00 9.947537e-01
3.4900000e+00 5.261084e-03 4.041545e+00 9.947527e-01
3.5000000e+00 5.262029e-03 4.041793e+00 9.947518e-01
3.5100000e+00 5.262974e-03 4.042041e+00 9.947509e-01
3.5200000e+00 5.263919e-03 4.042289e+00 9.947499e-01
3.5300000e+00 5.264864e-03 4.042536e+00 9.947490e-01
3.5400000e+00 5.265809e-03 4.042784e+00 9.947480e-01
3.5500000e+00 5.266755e-03 4.043032e+00 9.947471e-01
3.5600000e+00 5.267701e-03 4.043280e+00 9.947461e-01
3.5700000e+00 5.268647e-03 4.043528e+00 9.947452e-01
3.5800000e+00 5.269594e-03 4.043776e+00 9.947443e-01
3.5900000e+00 5.270540e-03 4.044024e+00 9.947433e-01
3.6000000e+00 5.271488e-03 4.044273e+00 9.947424e-01
3.6100000e+00 5.272435e-03 4.044521e+00 9.947414e-01
3.6200000e+00 5.273383e-03 4.044769e+00 9.947405e-01
3.6300000e+00 5.274331e-03 4.045018e+00 9.947396e-01
3.6400000e+00 5.275280e-03 4.045267e+00 9.947386e-01
3.6500000e+00 5.276229e-03 4.045515e+00 9.947377e-01
3.6600000e+00 5.277179e-03 4.045764e+00 9.947367e-01
3.6700000e+00 5.278129e-03 4.046013e+00 9.947358e-01
3.6800000e+00 5.279080e-03 4.046262e+00 9.947348e-01
3.6900000e+00 5.280031e-03 4.046512e+00 9.947339e-01
3.7000000e+00 5.280983e-03 4.046761e+00 9.947329e-01
3.7100000e+00 5.281936e-03 4.047011e+00 9.947320e-01
3.7200000e+00 5.282889e-03 4.047260e+00 9.947310e-01
3.7300000e+00 5.283842e-03 4.047510e+00 9.947301e-01
3.7400000e+00 5.284796e-03 4.047760e+00 9.947291e-01
3.7500000e+00 5.285751e-03 4.048010e+00 9.947282e-01
3.7600000e+00 5.286707e-03 4.048261e+00 9.947272e-01
3.7700000e+00 5.287663e-03 4.048511e+00 9.947263e-01
3.7800000e+00 5.288620e-03 4.048762e+00 9.947253e-01
3.7900000e+00 5.289578e-03 4.049013e+00 9.947244e-01
3.8000000e+00 5.290536e-03 4.049264e+00 9.947234e-01
3.8100000e+00 5.291496e-03 4.049515e+00 9.947225e-01
3.8200000e+00 5.292456e-03 4.049767e+00 9.947215e-01
3.8300000e+00 5.293417e-03 4.050018e+00 9.947206e-01
3.8400000e+00 5.294378e-03 4.050270e+00 9.947196e-01
3.8500000e+00 5.295341e-03 4.050522e+00 9.947187e-01
3.8600000e+00 5.296304e-03 4.050775e+00 9.947177e-01
3.8700000e+00 5.297269e-03 4.051027e+00 9.947167e-01
3.8800000e+00 5.298234e-03 4.051280e+00 9.947158e-01
3.8900000e+00 5.299200e-03 4.051533e+00 9.947148e-01
3.9000000e+00 5.300167e-03 4.051786e+00 9.947139e-01
3.9100000e+00 5.301135e-03 4.052040e+00 9.947129e-01
3.9200000e+00 5.302104e-03 4.052294e+00 9.947119e-01
3.9300000e+00 5.303074e-03 4.052548e+00 9.947110e-01
3.9400000e+00 5.304045e-03 4.052802e+00 9.947100e-01
3.9500000e+00 5.305018e-03 4.053056e+00 9.947090e-01
3.9600000e+00 5.305991e-03 4.053311e+00 9.947081e-01
3.9700000e+00 5.306965e-03 4.053566e+00 9.947071e-01
3.9800000e+00 5.307940e-03 4.053822e+00 9.947061e-01
3.9900000e+00 5.308916e-03 4.054077e+00 9.947052e-01
4.0000000e+00 5.309893e-03 4.054333e+00 9.947042e-01
4.0100000e+00 5.310872e-03 4.054589e+00 9.947032e-01
4.0200000e+00 5.311852e-03 4.054846e+00 9.947022e-01
4.0300000e+00 5.312832e-03 4.055103e+00 9.947013e-01
4.0400000e+00 5.313814e-03 4.055360e+00 9.947003e-01
4.0500000e+00 5.314797e-03 4.055617e+00 9.946993e-01
4.0600000e+00 5.315781e-03 4.055875e+00 9.946983e-01
4.0700000e+00 5.316767e-03 4.056133e+00 9.946973e-01
4.0800000e+00 5.317753e-03 4.056391e+00 9.946964e-01
4.0900000e+00 5.318741e-03 4.056650e+00 9.946954e-01
4.1000000e+00 5.319730e-03 4.056909e+00 9.946944e-01
4.1100000e+00 5.320721e-03 4.057168e+00 9.946934e-01
4.1200000e+00 5.321712e-03 4.057427e+00 9.946924e-01
4.1300000e+00 5.322705e-03 4.057687e+00 9.946914e-01
4.1400000e+00 5.323699e-03 4.057947e+00 9.946904e-01
4.1500000e+00 5.324695e-03 4.058208e+00 9.946895e-01
4.1600000e+00 5.325692e-03 4.058469e+00 9.946885e-01
4.1700000e+00 5.326690e-03 4.058730e+00 9.946875e-01
4.1800000e+00 5.327689e-03 4.058992e+00 9.946865e-01
4.1900000e+00 5.328690e-03 4.059254e+00 9.946855e-01
4.2000000e+00 5.329692e-03 4.059516e+00 9.946845e-01
4.2100000e+00 5.330696e-03 4.059779e+00 9.946835e-01
4.2200000e+00 5.331701e-03 4.060042e+00 9.946825e-01
4.2300000e+00 5.332707e-03 4.060305e+00 9.946815e-01
